original_row_id,merchant_id,merchant_name,mcc,merchant_category,business_type,city,state,onboarding_date,settlement_account,has_settlement_account,merchant_status,declared_avg_ticket_size,ticket_size_was_negative,is_suspended_or_blocked,missing_mcc_or_category,category_median_ticket_size,id_collision_flag
2141,MCH5125,Dave and Sons,5812.0,Restaurant,Private Limited,Ludhiana,Punjab,2025-06-15 00:00:00,XXXX1925,True,Active,838.15,False,False,False,1327.31,False
282,MCH5127_1,Sankar Group,7011.0,Hotel,Partnership,Delhi,Delhi,2024-09-06 00:00:00,3303273399,True,Active,2034.47,False,False,False,1161.77,True
3012,MCH5127_2,Sarkar-Vaidya,5699.0,Apparel,Individual,Bengaluru,Karnataka,2023-11-23 00:00:00,,False,Active,465.12,False,False,False,1252.4299999999998,True
3834,MCH5129_1,dayal-saran,5912.0,Pharmacy,Sole Proprietor,Chennai,Tamil Nadu,2024-09-30 00:00:00,1476589127,True,Active,1504.46,False,False,False,1300.55,True
3659,MCH5129_2,"kant, chaudhari and sarna",4131.0,Transportation,Sole Proprietor,Chennai,Tamil Nadu,2025-07-19 00:00:00,QYZU2715177783366,True,Active,4873.16,False,False,False,1225.12,True
6037,MCH5133,sawhney group,,Grocery,Individual,Hyderabad,Telangana,2024-12-10 00:00:00,0959364769,True,Active,1388.77,False,False,True,1233.545,False
473,MCH5135_1,kapoor ltd,5699.0,Apparel,Partnership,Chennai,Tamil Nadu,2024-02-25 00:00:00,XXXX2733,True,Active,1221.22,False,False,False,1252.4299999999998,True
5490,MCH5135_2,swaminathan-kashyap,5942.0,Books & Stationery,Sole Proprietor,Mumbai,Maharashtra,2024-01-22 00:00:00,RDNZ1508980329306,True,Active,727.31,False,False,False,1167.225,True
3226,MCH5136,Thakur and Sons,4131.0,Transportation,Sole Proprietor,Jaipur,Rajasthan,2025-02-10 00:00:00,8466988688,True,Suspended,2681.3,False,True,False,1225.12,False
1072,MCH5137_1,Bath-Keer,4814.0,Telecom,Private Limited,Bengaluru,Karnataka,2024-06-11 00:00:00,XXXX5840,True,Suspended,634.0,False,True,False,1213.17,True
5520,MCH5137_2,"GREWAL, CHHABRA AND SAWHNEY",4131.0,Transportation,Sole Proprietor,Ludhiana,Punjab,2023-06-29 00:00:00,,False,Active,551.72,False,False,False,1225.12,True
5236,MCH5141_1,Gera-Kashyap,4814.0,Telecom,Partnership,Ludhiana,Punjab,2024-01-08 00:21:00,,False,Active,2000.07,False,False,False,1213.17,True
1287,MCH5141_2,Sinha Ltd,,Apparel,Sole Proprietor,Jaipur,Rajasthan,2025-07-27 00:03:05,XXXX0376,True,Closed,764.85,False,False,True,1252.4299999999998,True
3011,MCH5144,Johal Ltd,7011.0,Hotel,Sole Proprietor,Jalandhar,Punjab,2024-02-01 16:44:47,XXXX0257,True,Inactive,490.7,False,False,False,1161.77,False
74,MCH5146,Wadhwa-Swamy,5311.0,Department Store,Partnership,Jalandhar,Punjab,2023-11-05 00:00:00,,False,Active,,False,False,False,1356.755,False
5702,MCH5147,"  Rao, Mahal and Wable  ",5999.0,Misc Retail,Private Limited,Jalandhar,Punjab,2024-09-16 08:12:00,8569345830,True,Active,687.0,False,False,False,1276.92,False
2284,MCH5148,"Bose, Ranganathan and Bose",5411.0,Grocery,Individual,Amritsar,Punjab,2024-10-20 00:00:00,,False,Active,,False,False,False,1233.545,False
2135,MCH5151,Sachar-Lad,4131.0,Travel,Partnership,Mumbai,Maharashtra,2025-04-09 22:00:45,7481974508,True,Active,703.87,False,False,False,1012.28,False
712,MCH5154_1,Bhargava-Dey,5912.0,Pharmacy,Partnership,Jalandhar,Punjab,2025-03-22 00:00:00,XPFJ2723277827453,True,Active,861.82,False,False,False,1300.55,True
1355,MCH5154_2,Chauhan Inc,,Mobile Recharge,Partnership,Jalandhar,Punjab,2023-02-18 00:00:00,,False,Active,1206.43,False,False,True,1108.585,True
1840,MCH5154_3,DHINGRA-SUNDER,5999.0,Misc Retail,Sole Proprietor,Pune,Maharashtra,2025-06-14 00:00:00,1153641874,True,Active,2001.0,False,False,False,1276.92,True
5624,MCH5156,"Bumb, Buch and R0ut",7011.0,Hotel,Private Limited,Mumbai,Maharashtra,2025-11-10 21:13:00,,False,Active,1483.33,False,False,False,1161.77,False
3488,MCH5159,"Boase, Nadkarni and Kala",4131.0,Transportation,Private Limited,Jaipur,Rajasthan,2025-05-18 00:00:00,DDIU4780752450137,True,Active,214.1,False,False,False,1225.12,False
3609,MCH5160,subramanian inc,7011.0,Hotel,Partnership,Amritsar,Punjab,2025-11-17 00:00:00,,False,Active,1435.76,False,False,False,1161.77,False
2840,MCH5162,Srinivas-Sule,5311.0,Retail,Individual,Jaipur,Rajasthan,2025-02-20 00:00:00,3127556904,True,Active,1145.33,False,False,False,1126.42,False
2951,MCH5163,"Pandit, Lad and V0ra",4814.0,Mobile Recharge,Individual,Kolkata,West Bengal,2023-05-31 00:00:00,XXXX7995,True,Active,1014.92,False,False,False,1108.585,False
4489,MCH5164,"Yohannan,SahniandBasak",,Department Store,Individual,Mumbai,Maharashtra,2023-09-01 00:00:00,8938397659,True,Inactive,830.61,False,False,True,1356.755,False
3906,MCH5166_1,Rastogi Ltd,,Grocery,Individual,Hyderabad,Telangana,2025-11-10 00:00:00,XXXX4606,True,Active,1432.96,False,False,True,1233.545,True
2307,MCH5166_2,Roy-Srinivasan,4814.0,Mobile Recharge,Individual,Bengaluru,Karnataka,2025-09-24 00:00:00,,False,Closed,1501.14,False,False,False,1108.585,True
5185,MCH5167,Bose and Sons,5942.0,Books & Stationery,Private Limited,Jalandhar,Punjab,2025-08-20 17:50:00,,False,Inactive,1269.25,False,False,False,1167.225,False
2678,MCH5169,Kurian-Narayan,5942.0,Books & Stationery,Individual,Jalandhar,Punjab,2024-06-01 00:00:00,7935605737,True,Active,1621.49,False,False,False,1167.225,False
2470,MCH5171,"pandya, bawa and kibe",4131.0,Transportation,Partnership,Jaipur,Rajasthan,2024-11-18 00:00:00,XXXX5385,True,Active,1895.53,False,False,False,1225.12,False
874,MCH5176,"Samra,SampathandChaudhuri",4131.0,Travel,Individual,Jalandhar,Punjab,2025-03-18 00:00:00,,False,Active,905.0,False,False,False,1012.28,False
4063,MCH5180_1,"Gaba, Chacko and Khatri",5699.0,Apparel,Private Limited,Pune,Maharashtra,2025-02-12 00:00:00,XXXX8144,True,Active,753.85,False,False,False,1252.4299999999998,True
5428,MCH5180_2,Varkey Inc,5699.0,Apparel,Individual,Lucknow,Uttar Pradesh,2025-09-26 08:36:21,XXXX1928,True,Active,1047.37,False,False,False,1252.4299999999998,True
197,MCH5182,"kadakia, raman and badal",4131.0,Transportation,Sole Proprietor,Amritsar,Punjab,2023-07-15 00:00:00,5073008487,True,Inactive,932.0,False,False,False,1225.12,False
3944,MCH5183,Chandra LLC,5942.0,Books & Stationery,Individual,Jaipur,Rajasthan,2023-10-16 12:28:48,,False,Active,578.29,False,False,False,1167.225,False
2900,MCH5186_1,Dey-Bansal,5912.0,Pharmacy,Sole Proprietor,Chennai,Tamil Nadu,2025-09-21 00:00:00,,False,Active,365.0,False,False,False,1300.55,True
348,MCH5186_2,"Iyer, Sarma and Issac",5311.0,Department Store,Private Limited,Jaipur,Rajasthan,2023-03-27 20:46:00,WHOY9873117052427,True,Inactive,830.18,False,False,False,1356.755,True
4098,MCH5188,"Dube, Nair and Datta",4131.0,Transportation,Individual,Jalandhar,Punjab,2023-03-22 00:00:00,4717131081,True,Active,2008.92,False,False,False,1225.12,False
4094,MCH5190_1,Karpe Inc,5942.0,Books & Stationery,Sole Proprietor,Delhi,Delhi,2024-06-07 13:34:28,AIVF4646117807271,True,Active,2042.93,False,False,False,1167.225,True
1337,MCH5190_2,"Saini,RanaandAggarwal",5411.0,Grocery,Sole Proprietor,Mumbai,Maharashtra,,4016367368,True,Active,1844.01,False,False,False,1233.545,True
5683,MCH5193,Shetty Inc,5912.0,Pharmacy,Partnership,Amritsar,Punjab,2025-07-13 00:00:00,QQWR4601081024609,True,Active,,True,False,False,1300.55,False
5983,MCH5196_1,Sagar-Kohli,4131.0,Travel,Partnership,Delhi,Delhi,2024-02-14 00:00:00,9496058139,True,Active,3536.0,False,False,False,1012.28,True
2297,MCH5196_2,Saini Ltd,5311.0,Retail,Private Limited,Jalandhar,Punjab,2025-02-23 00:00:00,GPCS2279648422088,True,Inactive,,True,False,False,1126.42,True
5612,MCH5197,AcharyaInc,4131.0,Transportation,Private Limited,Jalandhar,Punjab,,XXXX5691,True,Active,699.94,False,False,False,1225.12,False
5630,MCH5200,  Saha PLC  ,4131.0,Transportation,Private Limited,Ludhiana,Punjab,2025-11-10 08:57:00,,False,Active,913.24,False,False,False,1225.12,False
4771,MCH5203,"Goel, Mishra and Ram",4814.0,Telecom,Sole Proprietor,Bengaluru,Karnataka,2023-04-28 00:00:00,,False,Active,3326.82,False,False,False,1213.17,False
6188,MCH5204_1,Gokhale Ltd,5411.0,Grocery,Sole Proprietor,Hyderabad,Telangana,,IWXN3869048789492,True,Active,955.33,False,False,False,1233.545,True
387,MCH5204_2,Sibal-Kanda,,Books & Stationery,Private Limited,Ludhiana,Punjab,2025-06-20 00:00:00,3994262713,True,Active,,True,False,True,1167.225,True
6174,MCH5205,"Yogi, Minhas and Goda",5311.0,Department Store,Partnership,Ludhiana,Punjab,2025-06-01 00:00:00,,False,Inactive,455.0,False,False,False,1356.755,False
4308,MCH5208,mann inc,5411.0,Grocery,Private Limited,Hyderabad,Telangana,2023-10-04 08:46:00,,False,Suspended,1269.59,False,True,False,1233.545,False
5262,MCH5210_1,"Gill, Acharya and Naidu",5912.0,Pharmacy,Partnership,Amritsar,Punjab,2024-12-10 00:00:00,1435006704,True,Suspended,1319.3,False,True,False,1300.55,True
114,MCH5210_2,NATARAJAN LLC,4131.0,Transportation,Partnership,Lucknow,Uttar Pradesh,2023-08-25 00:00:00,,False,Active,2522.68,False,False,False,1225.12,True
4936,MCH5210_3,Rege-Sridhar,5942.0,Books & Stationery,Private Limited,Jalandhar,Punjab,2024-05-10 00:00:00,VHMQ6214837340223,True,Active,1199.73,False,False,False,1167.225,True
424,MCH5213,Keer-Yadav,7011.0,Hotel,Private Limited,Jalandhar,Punjab,2023-04-09 17:38:00,NHOQ3812159504524,True,Active,2157.19,False,False,False,1161.77,False
5432,MCH5215,Tank-Golla,5999.0,Misc Retail,Individual,Hyderabad,Telangana,2024-08-06 02:20:00,XXXX4115,True,Active,1953.0,False,False,False,1276.92,False
5786,MCH5217_1,"Kapur, Sabharwal and Chaudhuri",5311.0,Retail,Sole Proprietor,Lucknow,Uttar Pradesh,2023-03-07 21:02:17,OZSL0162567761883,True,Inactive,499.03,False,False,False,1126.42,True
4209,MCH5217_2,Swamy Ltd,5411.0,Grocery,Private Limited,Kolkata,West Bengal,2023-02-22 00:00:00,5295856120,True,Active,1618.62,False,False,False,1233.545,True
3099,MCH5219_1,Pillay Group,4814.0,Telecom,Partnership,Jalandhar,Punjab,,XXXX0337,True,Active,834.97,False,False,False,1213.17,True
4480,MCH5219_2,"PRAKASH, AMBLE AND MUKHOPADHYAY",7011.0,Hotel,Sole Proprietor,Jaipur,Rajasthan,2024-06-21 13:59:32,,False,Active,,True,False,False,1161.77,True
5968,MCH5222,"Char, Warrior and Cherian",5699.0,Apparel,Partnership,Chennai,Tamil Nadu,2024-03-19 18:57:00,XXXX0689,True,Inactive,352.83,False,False,False,1252.4299999999998,False
2683,MCH5223,"Dua, Raj and Aurora",5812.0,Restaurant,Private Limited,Ludhiana,Punjab,2024-08-06 00:00:00,XXXX3071,True,Active,986.86,False,False,False,1327.31,False
5449,MCH5224,Prabhakar-Baral,5999.0,Misc Retail,Sole Proprietor,Delhi,Delhi,2024-06-02 19:20:00,VAHS1051982392955,True,Active,873.18,False,False,False,1276.92,False
2639,MCH5225,"Bera, Guha and Narayan",5942.0,Books & Stationery,Individual,Hyderabad,Telangana,2025-08-16 05:25:00,AJUQ5177176562909,True,Active,,False,False,False,1167.225,False
6045,MCH5226,Tiwari-Pau,5999.0,Misc Retail,Individual,Lucknow,Uttar Pradesh,2023-12-24 02:18:00,6912933947,True,Active,271.33,False,False,False,1276.92,False
1315,MCH5227_1,Gala PLC,7011.0,Hotel,Partnership,Kolkata,West Bengal,2026-01-21 00:00:00,,False,Active,,False,False,False,1161.77,True
4779,MCH5227_2,"Yogi, Varghese and Balay",5812.0,Restaurant,Individual,Mumbai,Maharashtra,2024-02-10 00:00:00,,False,Active,2005.26,False,False,False,1327.31,True
4314,MCH5230,Bajaj Ltd,,Transportation,Partnership,Delhi,Delhi,2024-02-01 00:00:00,8842729592,True,Active,3959.52,False,False,True,1225.12,False
4765,MCH5231_1,Om-Shah,5912.0,Pharmacy,Individual,Jaipur,Rajasthan,2023-04-29 00:00:00,2208124689,True,Active,165.39,False,False,False,1300.55,True
288,MCH5231_2,Varghese-Rattan,,Grocery,Partnership,Delhi,Delhi,2026-02-05 00:00:00,,False,Active,692.04,False,False,True,1233.545,True
3766,MCH5233,Raghavan-Mall,4814.0,Mobile Recharge,Partnership,Bengaluru,Karnataka,2026-11-02 05:56:00,,False,Active,3087.5,False,False,False,1108.585,False
2574,MCH5235_1,palla inc,5942.0,Books & Stationery,Partnership,Bengaluru,Karnataka,2024-10-27 00:00:00,,False,Active,3807.5,False,False,False,1167.225,True
5710,MCH5235_2,Yogi-Dutt,4131.0,Travel,Sole Proprietor,Ludhiana,Punjab,2023-10-19 00:25:55,,False,Active,,True,False,False,1012.28,True
3323,MCH5236_1,Basak-Madan,5999.0,Misc Retail,Private Limited,Delhi,Delhi,,1939509420,True,Active,389.03,False,False,False,1276.92,True
4429,MCH5236_2,"More, Luthra and Deol",5999.0,Misc Retail,Partnership,Amritsar,Punjab,2023-02-11 00:00:00,,False,Active,1110.58,False,False,False,1276.92,True
1434,MCH5237_1,"Dave, Sani and Swaminathan",,Pharmacy,Partnership,Delhi,Delhi,2026-02-09 00:00:00,5721792105,True,Inactive,1955.24,False,False,True,1300.55,True
528,MCH5237_2,Deep-Raja,5999.0,Misc Retail,Individual,Mumbai,Maharashtra,2025-02-13 16:43:39,XXXX0515,True,Active,986.24,False,False,False,1276.92,True
1282,MCH5239,Saha Inc,5999.0,Misc Retail,Individual,Lucknow,Uttar Pradesh,2025-09-29 00:00:00,,False,Active,6907.0,False,False,False,1276.92,False
4988,MCH5242,Mishra-Dua,5311.0,Department Store,Individual,Mumbai,Maharashtra,2024-06-08 00:00:00,XXXX0138,True,Active,,True,False,False,1356.755,False
6176,MCH5245_1,Aggarwal Inc,5411.0,Grocery,Sole Proprietor,Kolkata,West Bengal,2024-07-15 00:00:00,,False,Active,,False,False,False,1233.545,True
3441,MCH5245_2,"Bhatt, Kakar and Boase",5311.0,Retail,Individual,Jalandhar,Punjab,2025-06-27 04:58:08,4405470614,True,Active,2923.74,False,False,False,1126.42,True
5090,MCH5247,Nagi Ltd,4814.0,Telecom,Partnership,Amritsar,Punjab,2025-06-06 00:00:00,,False,Inactive,632.92,False,False,False,1213.17,False
408,MCH5249,Tak Inc,7011.0,Hotel,Private Limited,Lucknow,Uttar Pradesh,2025-03-10 00:00:00,,False,Active,,True,False,False,1161.77,False
2736,MCH5250,Virk-Nadkarni,5999.0,Misc Retail,Partnership,Pune,Maharashtra,2023-07-16 00:00:00,,False,Suspended,759.43,False,True,False,1276.92,False
20,MCH5251_1,"Rana, Chandra and Tank",4131.0,Transportation,Partnership,Mumbai,Maharashtra,,,False,Inactive,3641.26,False,False,False,1225.12,True
1204,MCH5251_2,Sehgal-Yadav,5411.0,Grocery,Sole Proprietor,Bengaluru,Karnataka,2024-11-18 00:00:00,XUHW6533831586352,True,Active,625.43,False,False,False,1233.545,True
2448,MCH5253,  Balakrishnan PLC  ,5912.0,Pharmacy,Sole Proprietor,Mumbai,Maharashtra,2025-07-23 10:23:07,3588777363,True,Active,,False,False,False,1300.55,False
5649,MCH5256,GhoshLLC,4131.0,Transportation,Individual,Chennai,Tamil Nadu,,ASNK4892862388041,True,Active,429.35,False,False,False,1225.12,False
4474,MCH5257,Kara-Sibal,4814.0,Telecom,Individual,Bengaluru,Karnataka,,WHEV2991802850485,True,Active,1601.92,False,False,False,1213.17,False
836,MCH5258,Kibe-Ramanathan,,Books & Stationery,Partnership,Delhi,Delhi,2024-08-15 00:00:00,IIKD1145736850427,True,Active,3143.33,False,False,True,1167.225,False
4962,MCH5260,"Memon, Ben and Sant",5912.0,Pharmacy,Sole Proprietor,Jalandhar,Punjab,2024-07-25 00:00:00,XXXX7324,True,Active,1467.0,False,False,False,1300.55,False
4275,MCH5261,M0dy Gr0up,5942.0,Books & Stationery,Individual,Jaipur,Rajasthan,2025-12-11 00:00:00,,False,Active,345.16,False,False,False,1167.225,False
5322,MCH5263,"Narang, Kata and Pillai",5311.0,Department Store,Private Limited,Ludhiana,Punjab,2024-12-08 00:00:00,,False,Active,,False,False,False,1356.755,False
4326,MCH5265_1,"Jain, Jaggi and Gara",5699.0,Apparel,Individual,Jaipur,Rajasthan,2023-10-05 00:00:00,XXXX8547,True,Active,617.01,False,False,False,1252.4299999999998,True
4549,MCH5265_2,Natt-Munshi,5411.0,Grocery,Private Limited,Pune,Maharashtra,2024-07-22 00:00:00,4213217107,True,Active,2606.12,False,False,False,1233.545,True
1111,MCH5267,"Chandra, Som and Grewal",4131.0,Transportation,Individual,Hyderabad,Telangana,2025-11-30 22:52:00,2585843766,True,Active,999.83,False,False,False,1225.12,False
5871,MCH5268,Nagy-Ravel,5999.0,Misc Retail,Sole Proprietor,Kolkata,West Bengal,2025-10-23 00:00:00,AMOJ0905717120034,True,Suspended,4125.6,False,True,False,1276.92,False
932,MCH5269_1,"Lala, Raval and Sahni",5942.0,Books & Stationery,Partnership,Jalandhar,Punjab,2024-10-21 00:00:00,1738664466,True,Active,873.0,False,False,False,1167.225,True
1150,MCH5269_2,  Swaminathan-Barman  ,,Books & Stationery,Sole Proprietor,Pune,Maharashtra,2024-05-04 00:00:00,ZNGO2188869689395,True,Active,526.0,False,False,True,1167.225,True
1557,MCH5270,"  Kannan, Goda and Kade  ",7011.0,Hotel,Individual,Lucknow,Uttar Pradesh,2023-10-13 12:44:32,,False,Inactive,469.0,False,False,False,1161.77,False
2377,MCH5271,Choudhary-Chaudhry,5812.0,Restaurant,Partnership,Ludhiana,Punjab,2025-11-30 00:00:00,1480455412,True,Active,,True,False,False,1327.31,False
5278,MCH5274_1,"Nair, Dave and Hayre",4131.0,Travel,Individual,Bengaluru,Karnataka,2023-04-08 00:00:00,AJZR1927630901873,True,Active,598.65,False,False,False,1012.28,True
4858,MCH5274_2,Thakur and Sons,4814.0,Telecom,Sole Proprietor,Chennai,Tamil Nadu,2025-04-21 09:59:18,,False,Active,983.36,False,False,False,1213.17,True
2708,MCH5277,Kannan-Deshmukh,5942.0,Books & Stationery,Private Limited,Lucknow,Uttar Pradesh,2025-09-26 09:01:09,,False,Inactive,4638.51,False,False,False,1167.225,False
3437,MCH5278,"  Sarraf, Peri and Ratti  ",5999.0,Misc Retail,Private Limited,Kolkata,West Bengal,2025-04-27 00:00:00,,False,Active,1446.64,False,False,False,1276.92,False
5643,MCH5280,Mani-Chada,4131.0,Transportation,Sole Proprietor,Chennai,Tamil Nadu,2025-03-18 00:00:00,XXXX6717,True,Active,1112.24,False,False,False,1225.12,False
3071,MCH5281_1,Rajagopalan Ltd,7011.0,Hotel,Sole Proprietor,Bengaluru,Karnataka,2024-02-04 00:00:00,,False,Active,939.26,False,False,False,1161.77,True
3519,MCH5281_2,RAMASWAMY-BHANDARI,5411.0,Grocery,Partnership,Bengaluru,Karnataka,2023-04-04 00:00:00,,False,Active,113.91,False,False,False,1233.545,True
5483,MCH5283_1,"Ganesh, Parekh and Subramanian",5912.0,Pharmacy,Partnership,Hyderabad,Telangana,2025-03-02 00:00:00,,False,Active,307.25,False,False,False,1300.55,True
50,MCH5283_2,"  Verma, Narasimhan and Balan  ",,Pharmacy,Individual,Delhi,Delhi,2026-02-05 00:00:00,,False,Inactive,1266.0,False,False,True,1300.55,True
219,MCH5285,"Yadav, Dhawan and Bahri",5311.0,Retail,Individual,Bengaluru,Karnataka,2025-08-03 00:00:00,XXXX3759,True,Active,220.0,False,False,False,1126.42,False
3170,MCH5287_1,Dhillon Inc,5812.0,Restaurant,Partnership,Chennai,Tamil Nadu,2025-05-25 09:00:23,0377274505,True,Active,,False,False,False,1327.31,True
1860,MCH5287_2,Sachdeva PLC,4131.0,Travel,Partnership,Hyderabad,Telangana,2024-02-06 00:00:00,XXXX8293,True,Active,823.34,False,False,False,1012.28,True
1112,MCH5288,"THAMAN, MUNI AND OM",5999.0,Misc Retail,Sole Proprietor,Pune,Maharashtra,2023-07-08 00:00:00,7391241084,True,Active,1015.84,False,False,False,1276.92,False
1837,MCH5292_1,Nori-Dugal,5999.0,Misc Retail,Sole Proprietor,Pune,Maharashtra,,DLCF1511984552623,True,Inactive,542.0,False,False,False,1276.92,True
5947,MCH5292_2,Shankar-Dhawan,5411.0,Grocery,Individual,Delhi,Delhi,,XXXX7847,True,Active,,False,False,False,1233.545,True
5824,MCH5293_1,Palla-Dhar,4131.0,Travel,Private Limited,Bengaluru,Karnataka,2024-12-07 00:00:00,DZXI0061252359392,True,Suspended,1936.57,False,True,False,1012.28,True
1214,MCH5293_2,PINGLE PLC,5999.0,Misc Retail,Individual,Delhi,Delhi,2023-03-09 16:02:00,XXXX2228,True,Active,1088.29,False,False,False,1276.92,True
3660,MCH5293_3,Varma Inc,,Transportation,Individual,Bengaluru,Karnataka,2025-12-26 00:00:00,LBEZ4327128100737,True,Active,,True,False,True,1225.12,True
4222,MCH5294,Bhakta Group,4814.0,Telecom,Private Limited,Jaipur,Rajasthan,2023-12-27 00:00:00,XXXX2441,True,Active,765.13,False,False,False,1213.17,False
2600,MCH5295,"Goda, Prashad and Narain",,Pharmacy,Individual,Lucknow,Uttar Pradesh,2024-10-27 00:00:00,,False,Active,888.39,False,False,True,1300.55,False
4654,MCH5298,  Keer and Sons  ,5999.0,Misc Retail,Partnership,Bengaluru,Karnataka,,,False,Inactive,600.45,False,False,False,1276.92,False
1173,MCH5303,walla inc,5311.0,Department Store,Private Limited,Chennai,Tamil Nadu,,,False,Active,1019.0,False,False,False,1356.755,False
4067,MCH5305,taneja inc,7011.0,Hotel,Sole Proprietor,Chennai,Tamil Nadu,2024-06-01 00:00:00,XXXX9718,True,Active,1731.48,False,False,False,1161.77,False
4449,MCH5307,"Balan, Varughese and Dave",5812.0,Restaurant,Partnership,Pune,Maharashtra,,SMCN8377573336751,True,Active,204.07,False,False,False,1327.31,False
2021,MCH5308,Shukla-Trivedi,,Restaurant,Individual,Jaipur,Rajasthan,2025-06-11 00:00:00,7037226511,True,Active,,False,False,True,1327.31,False
1892,MCH5312,Choudhary Inc,5411.0,Grocery,Partnership,Kolkata,West Bengal,2023-07-27 00:00:00,,False,Active,1438.2,False,False,False,1233.545,False
657,MCH5316_1,Madan Ltd,5311.0,Department Store,Individual,Kolkata,West Bengal,2023-05-11 17:42:55,,False,Active,706.61,False,False,False,1356.755,True
4077,MCH5316_2,"Mand, Banerjee and Bhandari",5699.0,Apparel,Private Limited,Chennai,Tamil Nadu,,MZUJ8841043737441,True,Active,1934.84,False,False,False,1252.4299999999998,True
5714,MCH5317,Seth PLC,7011.0,Hotel,Sole Proprietor,Bengaluru,Karnataka,2023-03-01 07:27:37,,False,Active,2738.46,False,False,False,1161.77,False
4670,MCH5320,Ramaswamy-Sarma,4814.0,Mobile Recharge,Sole Proprietor,Hyderabad,Telangana,2025-11-02 02:58:00,9234288178,True,Active,750.06,False,False,False,1108.585,False
5563,MCH5321,Maharaj Ltd,5912.0,Pharmacy,Sole Proprietor,Mumbai,Maharashtra,2024-08-29 00:00:00,9534555078,True,Inactive,,True,False,False,1300.55,False
2170,MCH5322,Parsa LLC,5912.0,Pharmacy,Individual,Jalandhar,Punjab,2023-03-26 00:00:00,XXXX3422,True,Active,2329.55,False,False,False,1300.55,False
183,MCH5328_1,Dhaliwal Inc,5812.0,Restaurant,Private Limited,Kolkata,West Bengal,2025-04-19 00:00:00,,False,Active,375.06,False,False,False,1327.31,True
5259,MCH5328_2,Kaur Group,5699.0,Apparel,Partnership,Lucknow,Uttar Pradesh,2025-04-07 20:09:14,,False,Active,1594.0,False,False,False,1252.4299999999998,True
3489,MCH5333,  Rajagopal-Agate  ,4814.0,Telecom,Sole Proprietor,Amritsar,Punjab,,,False,Inactive,15510.71,False,False,False,1213.17,False
2601,MCH5335_1,Daya1-Gera,,Hotel,Partnership,Delhi,Delhi,,,False,Active,699.3,False,False,True,1161.77,True
2723,MCH5335_2,shroff and sons,5311.0,Department Store,Sole Proprietor,Chennai,Tamil Nadu,,XXXX4486,True,Inactive,1166.0,False,False,False,1356.755,True
4615,MCH5339,"vaidya, hari and mistry",5999.0,Misc Retail,Individual,Delhi,Delhi,2024-08-07 00:00:00,5298779846,True,Active,514.42,False,False,False,1276.92,False
5183,MCH5343,Sangha-Pillay,5411.0,Grocery,Individual,Lucknow,Uttar Pradesh,,4912596257,True,Inactive,1724.67,False,False,False,1233.545,False
959,MCH5354_1,  Datta-Vala  ,5812.0,Restaurant,Partnership,Ludhiana,Punjab,2023-02-16 01:25:53,XXXX9615,True,Active,2213.0,False,False,False,1327.31,True
91,MCH5354_2,Khatri-De0,5942.0,Books & Stationery,Partnership,Jalandhar,Punjab,,WCZU4810286661084,True,Active,,False,False,False,1167.225,True
4824,MCH5355,"Sundaram, Gara and Bajwa",5812.0,Restaurant,Sole Proprietor,Kolkata,West Bengal,2023-08-03 00:00:00,,False,Active,3350.71,False,False,False,1327.31,False
4516,MCH5356_1,  Rege LLC  ,5411.0,Grocery,Sole Proprietor,Ludhiana,Punjab,2024-10-02 00:00:00,,False,Inactive,917.24,False,False,False,1233.545,True
80,MCH5356_2,"Solanki, Kala and Loke",4814.0,Mobile Recharge,Partnership,Hyderabad,Telangana,2023-01-03 00:00:00,TUAH3044152488223,True,Active,,True,False,False,1108.585,True
3246,MCH5360,pillai and sons,5912.0,Pharmacy,Individual,Lucknow,Uttar Pradesh,2025-05-07 04:59:14,,False,Active,745.28,False,False,False,1300.55,False
4119,MCH5361,"Baria,SantandMunshi",5942.0,Books & Stationery,Private Limited,Delhi,Delhi,2025-02-01 00:00:00,XXXX6510,True,Active,,True,False,False,1167.225,False
4610,MCH5362_1,"Date, Gandhi and Bath",5942.0,Books & Stationery,Partnership,Delhi,Delhi,2023-03-27 14:31:00,XXXX8502,True,Active,,False,False,False,1167.225,True
218,MCH5362_2,"kunda, tiwari and nagi",5912.0,Pharmacy,Private Limited,Jaipur,Rajasthan,2024-08-09 20:44:38,,False,Inactive,1922.99,False,False,False,1300.55,True
351,MCH5366,Bali Ltd,5311.0,Department Store,Private Limited,Lucknow,Uttar Pradesh,2024-02-25 00:00:00,XXXX6307,True,Inactive,1551.58,False,False,False,1356.755,False
3448,MCH5367_1,REDDY-CHAKRABORTY,5699.0,Apparel,Sole Proprietor,Mumbai,Maharashtra,2025-03-01 03:24:42,WHOV7357855523116,True,Active,1679.09,False,False,False,1252.4299999999998,True
4179,MCH5367_2,Varughese-Kala,5942.0,Books & Stationery,Sole Proprietor,Ludhiana,Punjab,2024-09-24 20:00:00,,False,Active,1142.44,False,False,False,1167.225,True
689,MCH5370_1,Lala LLC,5311.0,Department Store,Individual,Delhi,Delhi,2025-05-07 03:36:09,,False,Active,1448.94,False,False,False,1356.755,True
1588,MCH5370_2,Shenoy Ltd,5912.0,Pharmacy,Private Limited,Hyderabad,Telangana,2023-06-26 00:00:00,XXXX5771,True,Active,1465.66,False,False,False,1300.55,True
